,Symbol,Name,MarketCap,Sector,Industry,L2,risk_score,close_price,return_2019,return_2018,return_2017,return_2016,return_2015,return_2014,return_2013,return_2012,return_2011,return_2010
1106,FDBC,"Fidelity D & D Bancorp, Inc.",230671500.0,Finance,Major Banks,Micro Cap,0.3015988486019768,61.3,-0.013800283523729973,0.582658442599306,0.7652804812589831,0.0869968012539708,0.0821985368633209,0.2947621004248073,0.35152030772200327,0.03652614871166149,0.08085227999422173,0.3934506535637208
1107,ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,2355862500.0,,,Mid Cap,0.14735661885554252,355.51,0.37152954459362886,-0.03180096879035221,0.29286108701269664,0.088113815809163,0.06694412832318841,0.14663403190987245,0.39860868444119246,0.1619661844141167,-0.008183110381136394,0.17790907359516117
1108,FDUS,Fidus Investment Corporation,366212891.43,,,Small Cap,0.14558028620351365,14.6912,,,,,,,,,,
1112,FRGI,"Fiesta Restaurant Group, Inc.",295921377.27,Consumer Services,Restaurants,Micro Cap,0.3728292565049863,10.84,,,,,,,,,,
1113,FITB,Fifth Third Bancorp,20899704841.65,Finance,Major Banks,Large Cap,0.23933723178901622,28.485,0.35200201265813647,-0.20315431944152273,0.1501919385796544,0.37853068302020376,0.012314258767887498,-0.007361958877703634,0.41969400081378416,0.22526902323863163,-0.11323181071864052,0.510181471127445
1114,FITBI,Fifth Third Bancorp,518220000.0,Finance,Major Banks,Small Cap,0.09549533384675074,28.78,,,,,,,,,,
1117,FISI,"Financial Institutions, Inc.",506667396.13,Finance,Major Banks,Small Cap,0.21395712664576982,30.98,0.2919099700098595,-0.14771035959020062,-0.06517846510705372,0.2565641820847482,0.15058036838545918,0.05117009697439512,0.3748414033068621,0.19364391955777083,-0.12361303816645719,0.6496954595089663
1118,FNJN,"Finjan Holdings, Inc.",63571742.4,Miscellaneous,Multi-Sector Companies,Micro Cap,0.44166469763621036,2.09,,,,,,,,,,
1122,FTAC,FinTech Acquisition Corp. III,451732500.0,Finance,Business Services,Small Cap,0.08334266378497962,10.21,,,,,,,,,,
1125,FEYE,"FireEye, Inc.",3712804489.47,Technology,Computer peripheral equipment,Mid Cap,0.31174268516554166,15.79,,,,,,,,,,
1126,FBNC,First Bancorp,1136529423.7,Finance,Major Banks,Small Cap,0.19473257759724383,36.02,0.24003989588667007,-0.06494335549166896,0.3141452959460904,0.47109852226247884,0.03330368504104353,0.1313075742956804,0.3248021611812435,0.18432128874205556,-0.2502433697936248,0.1208402904003043
1127,FNLC,"First Bancorp, Inc (ME)",325031648.34,Finance,Major Banks,Small Cap,0.19355012519824935,29.35,0.20157128716085637,0.00244173590751795,-0.14719047021825382,0.6876120480120311,0.17195719657669972,0.11504270202586686,0.10636952898721441,0.12381442804920151,0.02741015225178245,0.08049981140959028
1128,FRBA,First Bank,216864795.8,,,Micro Cap,0.16692362892610227,10.46,-0.0782259702431275,-0.11701308780113762,0.20153381995002384,0.7549168837157048,0.05929496646356602,-0.015772720864033918,0.1633026721951687,0.14736834077489847,0.7272726139927304,
1129,BUSE,First Busey Corporation,1506657656.49,Finance,Major Banks,Small Cap,0.2048732895198726,26.51,0.1579177098445277,-0.15893020565786398,-0.0036143310383358607,0.5404986709563993,0.0906758395481444,0.16337157677435443,0.27916714099119044,-0.022896753254180613,0.09762125725500215,0.2528806432151365
1130,FBIZ,"First Business Financial Services, Inc.",224441596.86,Finance,Major Banks,Micro Cap,0.2586147043058138,26.94,0.3856125380718405,-0.09661482549111444,-0.04615803098277016,-0.03046739265059717,0.0644549480444907,0.29796569674425966,0.6698764188653101,0.40875857302181373,0.25427791346924744,0.4337071567037818
1131,FCAP,"First Capital, Inc.",243863320.0,Finance,Savings Institutions,Micro Cap,0.2850284790447125,66.8,0.7486149934424124,0.18487664629944311,0.1623189611338829,0.2783330727246287,0.10797802907432241,0.189542194725544,0.1354073852599209,0.09155151731740219,0.16429762432883077,0.15058805907810568
1132,FCBP,First Choice Bancorp,301654899.04,Finance,Major Banks,Small Cap,0.2238253211225437,25.44,,,,,,,,,,
1133,FCNCA,"First Citizens BancShares, Inc.",5700216869.25,Finance,Major Banks,Mid Cap,0.19755727783850477,518.05,0.41639600804317034,-0.06123050847328404,0.1391682676352124,0.3810239196220764,0.026324504187685838,0.1411137703907961,0.36987075607149733,-0.05889114587219568,-0.06793934209167019,0.15987920951483026
1134,FCBC,"First Community Bankshares, Inc.",478176654.78,Finance,Major Banks,Small Cap,0.20819633321112474,29.62,0.01424401891585858,0.14185626321794742,-0.023513256550499406,0.6649022111206198,0.16699423588509932,0.019639695995778084,0.07820575393560092,0.31986851195335175,-0.13817778269239656,0.27652721849961215
1135,FCCO,First Community Corporation,151641143.82,Finance,Major Banks,Micro Cap,0.2727383379304731,21.07,0.13783002864895577,-0.12497615252401861,0.2735341601963772,0.23694395401434543,0.35011992334923403,0.11209005132178751,0.2678105401113191,0.3886318499212813,0.09724107056820741,-0.05639025247766516
1136,FDEF,First Defiance Financial Corp.,615946092.3,Finance,Savings Institutions,Small Cap,0.20713385486225788,31.12,0.3202481868390443,-0.03570516444784144,0.04451560850466629,0.38825929007523396,0.1329624050110858,0.340632126539099,0.3760225258922263,0.3309843777605801,0.23049600804075654,0.054029995618780635
1137,FFBC,First Financial Bancorp.,2523315784.52,Finance,Major Banks,Mid Cap,0.24050175731040863,24.7,0.11312678694958356,-0.07566490799895276,-0.04963067240832497,0.6234317860090259,0.015909631027459348,0.10541833845087867,0.2664534463346362,-0.05370265718520906,-0.053607089834244226,0.29954329623590015
1138,FFIN,"First Financial Bankshares, Inc.",4744374191.7,Finance,Major Banks,Mid Cap,0.23524210922436306,34.2,0.23905149260780956,0.29951691032602,0.01449036854378205,0.5281853574625781,0.03541588188184308,-0.07958012337487519,0.7267620898297764,0.2003925926179002,0.006223141422862177,-0.028783789852788733
1139,THFF,First Financial Corporation Indiana,605856023.9,Finance,Major Banks,Small Cap,0.20035933319002647,43.16,0.1678548662660626,-0.09407624839780715,-0.09535057776980738,0.5990504436472988,-0.019051027020506428,0.002662847026750015,0.22815345826924105,-0.061171489508007326,-0.02449487396517913,0.1870590593225967
1140,FFNW,"First Financial Northwest, Inc.",151559223.69,Finance,Major Banks,Micro Cap,0.23406275991682013,15.05,-0.011150537015407247,0.015437982965762265,-0.20168358762009653,0.43838046672851094,0.18227393304017592,0.1824135543652199,0.38955751750582523,0.27966100532074734,0.4750000522847033,-0.38081028279885765
1141,FFWM,First Foundation Inc.,755096552.77,Finance,Major Banks,Small Cap,0.23360721747170585,16.24,,,,,,,,,,
1142,FGBI,"First Guaranty Bancshares, Inc.",204387705.48,Finance,Savings Institutions,Micro Cap,0.2961060988641887,19.57,,,,,,,,,,
1143,FHB,"First Hawaiian, Inc.",3789176037.35,Finance,Major Banks,Mid Cap,0.19486163365048886,28.49,0.33260722492113315,-0.20121035270789556,-0.1360427781605542,-0.9498620862318694,0.005755118006948834,0.12641844001023372,0.5541559476114297,-0.14623649622663104,-0.5130889575729778,-0.26594931297863555
1144,INBK,First Internet Bancorp,235654142.0,Finance,Major Banks,Micro Cap,0.31400124388825545,27.4207,0.17335523695212474,-0.4596820382226936,0.20126739056543053,0.12636097832965176,0.7305662943796898,-0.24427095009478095,0.6238248272055791,1.2752348671655613,-0.14999999291445176,0.654135428232071
1147,FIBK,"First Interstate BancSystem, Inc.",2682247772.32,Finance,Major Banks,Mid Cap,0.19139406544034027,38.73,0.1819845672970397,-0.062247491723805615,-0.035187701509839076,0.5097160987745954,0.07660272785221567,0.004498658696167501,0.8722226031456874,0.22467686467660974,-0.1136239812151496,
1148,FRME,First Merchants Corporation,2305831291.2,Finance,Major Banks,Mid Cap,0.2505163117690537,39.77,0.24621112494574837,-0.1693282092305063,0.1362778156467821,0.5107040462716979,0.13606019398563785,0.015289483890385869,0.5500210534290864,0.7658692242455858,-0.03925658074230076,0.49945209982994987
1149,FMBH,"First Mid Bancshares, Inc.",580951800.24,Finance,Major Banks,Small Cap,0.22626954963853094,34.02,0.12888800711888115,-0.1558163346127064,0.1538458151619735,0.33860184336524535,0.4407742066077134,-0.1337988949257014,-0.012913087778562149,0.25629523809230337,0.09373273764975432,0.006719018288006806
1150,FMBI,"First Midwest Bancorp, Inc.",2452358919.6,Finance,Major Banks,Mid Cap,0.23334215272879175,20.55,0.19455718338543138,-0.159292311794485,-0.03236868682606264,0.394386631474539,0.09882483888840787,-0.00579449668823373,0.4149100444561016,0.2400880688171636,-0.11710131589728956,0.06134601652812033
1151,FXNC,First National Corporation,102942699.44,Finance,Major Banks,Micro Cap,0.325407139228044,20.45,,,,,,,,,,
1152,FNWB,First Northwest Bancorp,187421436.72,Finance,Banks,Micro Cap,0.1963615999161634,17.41,,,,,,,,,,
1153,FSFG,"First Savings Financial Group, Inc.",152601724.3101,Finance,Savings Institutions,Micro Cap,0.20807546101074406,63.91,0.30594092705457143,-0.08068018326728743,0.22639782711363465,0.3090087456401096,0.4097188432687695,0.16988089308097787,0.19333051055882633,0.17596423784480675,0.14324337057038417,0.4162679180265523
1154,FSEA,First Seacoast Bancorp,57367405.0,Finance,Savings Institutions,Micro Cap,,10.19,,,,,,,,,,
1155,FSLR,"First Solar, Inc.",5641374397.92,Technology,Semiconductors,Mid Cap,0.3409498708180386,50.7511,0.3179463092578554,-0.37114927139391596,1.1040821540046415,-0.5137141810667303,0.4795964152792487,-0.1837481886471145,0.7705767436478987,-0.08590041040766072,-0.7405870717698917,-0.038847819379203896
1156,FAAR,First Trust Alternative Absolute Return Strategy ETF,25870151.7402,,,Micro Cap,0.06984378629676445,25.408,,,,,,,,,,
1157,FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,20349058.14,,,Micro Cap,0.15253701590075325,27.3565,,,,,,,,,,
1158,BICK,First Trust BICK Index Fund,137025060.9,,,Micro Cap,0.1768688970325946,28.5657,0.19905556343045694,-0.16510080480138556,0.40458934246409073,0.15905624537696594,-0.18030297983714472,-0.03441963238320789,-0.00033745118919648043,0.13345605872246225,-0.2900065289871153,
1159,FBZ,First Trust Brazil AlphaDEX Fund,124046335.4418,,,Micro Cap,0.2564421695079133,17.3187,,,,,,,,,,
1160,FTHI,First Trust BuyWrite Income ETF,87127807.5051,,,Micro Cap,0.09265178652508142,22.54,,,,,,,,,,
1161,FCAL,First Trust California Municipal High income ETF,78300108.0,,,Micro Cap,0.029563349231502983,54.204,,,,,,,,,,
1162,FCAN,First Trust Canada AlphaDEX Fund,5103051.03,,,Micro Cap,0.1127706616017454,24.64,,,,,,,,,,
1163,FTCS,First Trust Capital Strength ETF,4437290124.12,,,Mid Cap,0.11449804786124425,60.9709,0.26709538443058634,-0.042209693500198986,0.2656786286898285,0.08404259998749808,0.01357302448447717,0.15855863159074568,0.3760593330221462,0.15975413793266657,-0.028081035032338497,0.13740846029067066
1164,FCEF,First Trust CEF Income Opportunity ETF,45844750.0,,,Micro Cap,0.07150265191014644,23.13,,,,,,,,,,
1165,FCA,First Trust China AlphaDEX Fund,9572554.7,,,Micro Cap,0.22132227021518058,24.4062,,,,,,,,,,
1166,SKYY,First Trust Cloud Computing ETF,2459710129.8,,,Mid Cap,0.16682752336798728,63.47,,,,,,,,,,
1167,RNDM,First Trust Developed International Equity Select ETF,31725345.7508,,,Micro Cap,0.08952630862574566,51.294,,,,,,,,,,
1168,FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,697302450.0,,,Small Cap,0.1194620853483935,54.0502,,,,,,,,,,
1169,FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,9615076.92,,,Micro Cap,0.1428763388846031,37.12,,,,,,,,,,
1170,FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,435784057.34,,,Small Cap,0.09252369779747634,28.13,,,,,,,,,,
1171,FV,First Trust Dorsey Wright Focus 5 ETF,2515097565.54,,,Mid Cap,0.15157008621284285,32.15,,,,,,,,,,
1172,IFV,First Trust Dorsey Wright International Focus 5 ETF,510197543.7,,,Small Cap,0.14829892710733503,20.9706,0.2629554979814621,-0.2043643398454137,0.32585470645503944,-0.037697060633547275,-0.001714414679601317,93.01241318800146,0.0,0.0,0.0,0.0
1173,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,55931639.5674,,,Micro Cap,0.08904517118969546,27.08,,,,,,,,,,
1174,DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,105708505.9602,,,Micro Cap,0.10076071792808443,23.2,,,,,,,,,,
1175,DVLU,First Trust Dorsey Wright Momentum & Value ETF,23102160.1776,,,Micro Cap,0.13233203754053563,19.465,,,,,,,,,,
1176,DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,68829068.829,,,Micro Cap,0.12067314860955684,33.5661,,,,,,,,,,
1177,DALI,First Trust DorseyWright DALI 1 ETF,77677238.7618,,,Micro Cap,0.14206347175462458,21.4276,,,,,,,,,,
1178,FDNI,First Trust Dow Jones International Internet ETF,5245512.4546,,,Micro Cap,0.21664446444641908,24.6,,,,,,,,,,
1179,FEM,First Trust Emerging Markets AlphaDEX Fund,691129555.18,,,Small Cap,0.15818692595779568,25.581,,,,,,,,,,
1180,RNEM,First Trust Emerging Markets Equity Select ETF,10654026.5392,,,Micro Cap,0.12635509727034244,50.81,,,,,,,,,,
1181,FEMB,First Trust Emerging Markets Local Currency Bond ETF,171952078.16,,,Micro Cap,0.06397526095783165,38.7,,,,,,,,,,
1182,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,167494080.72,,,Micro Cap,0.15524901152685375,38.0,,,,,,,,,,
1183,FTSM,First Trust Enhanced Short Maturity ETF,4997617401.36,,,Mid Cap,0.003129995595177469,60.21,0.028250758659891684,0.019437217070173984,0.01453792159759959,0.012342053300430589,0.003507954436029026,8.090281348081053,2.7714267071460896,0.5909082035371156,-0.20863256175733313,-0.487084790481466
1184,FEP,First Trust Europe AlphaDEX Fund,516392075.94,,,Small Cap,0.13336158734122536,36.6367,,,,,,,,,,
1185,FEUZ,First Trust Eurozone AlphaDEX ETF,53131081.74,,,Micro Cap,0.15488083109784778,39.6339,,,,,,,,,,
1186,FGM,First Trust Germany AlphaDEX Fund,145281589.40399998,,,Micro Cap,0.14085790821472619,43.2389,,,,,,,,,,
1187,FTGC,First Trust Global Tactical Commodity Strategy Fund,157042679.2,,,Micro Cap,0.08905654417895796,17.915,,,,,,,,,,
1188,FTLB,First Trust Hedged BuyWrite Income ETF,7889150.0806,,,Micro Cap,0.09620455116717216,22.3,,,,,,,,,,
1189,HYLS,First Trust High Yield Long/Short ETF,1537404098.08,,,Small Cap,0.026266208818885757,48.5533,,,,,,,,,,
1190,FHK,First Trust Hong Kong AlphaDEX Fund,3657573.15,,,Micro Cap,0.1942420459596857,32.94,,,,,,,,,,
1191,NFTY,First Trust India Nifty 50 Equal Weight ETF,3565951.3176,,,Micro Cap,0.2003557794541347,34.8867,,,,,,,,,,
1192,FTAG,First Trust Indxx Global Agriculture ETF,3295542.2776,,,Micro Cap,0.17900406038360042,22.25,0.09053307624624396,-0.19453858244630573,0.24876879954587316,0.10017645125642183,-0.5739411339750718,-0.17532765594001987,-0.15007112904057307,-0.16907444085446677,-0.48127177451860714,
1193,FTRI,First Trust Indxx Global Natural Resources Income ETF,7766845.8894,,,Micro Cap,0.14036919366210018,12.1964,0.2198901838305003,-0.08341999392500066,0.11766243375410346,0.2210763755194034,-0.4558331188043452,-0.16390471165000753,-0.24966792078123246,0.054077345712783,-0.3000204192190201,
1194,LEGR,First Trust Indxx Innovative Transaction & Process ETF,46116905.8812,,,Micro Cap,0.14268043241540676,32.034,,,,,,,,,,
1195,NXTG,First Trust Indxx NextG ETF,296296113.96,,,Micro Cap,0.14792159604925811,55.3693,,,,,,,,,,
1196,FPXI,First Trust International Equity Opportunities ETF,54834084.36,,,Micro Cap,0.1564411374619176,40.525,,,,,,,,,,
1197,FPXE,First Trust IPOX Europe Equity Opportunities ETF,2218044.36,,,Micro Cap,0.11324873869320734,21.72,,,,,,,,,,
1198,FJP,First Trust Japan AlphaDEX Fund,71001101.43,,,Micro Cap,0.12155982707944035,49.5532,,,,,,,,,,
1199,FEX,First Trust Large Cap Core AlphaDEX Fund,1388766213.5352,,,Small Cap,0.12572505419088917,64.67,0.26926653837660486,-0.09887823271955454,0.21409776831136784,0.14273765589515497,-0.039620804725823744,0.12245494506615806,0.35969502712712287,0.14462145849084096,-0.00417155435904637,0.20632530796496984
1200,FTC,First Trust Large Cap Growth AlphaDEX Fund,1050318152.22,,,Small Cap,0.12601039222626287,74.5205,0.2807520894462978,-0.06028903584725742,0.2531632246400968,0.025926431689997864,0.043086197556415406,0.1432442500101596,0.3779672004065415,0.10028581188195318,-0.02844066641977716,0.23601847515879215
1201,RNLC,First Trust Large Cap US Equity Select ETF,20400051.0,,,Micro Cap,0.11944621439327086,24.72,,,,,,,,,,
1202,FTA,First Trust Large Cap Value AlphaDEX Fund,1147308114.16,,,Small Cap,0.14656772543938495,54.83,0.24729014739971444,-0.1362412965973585,0.18472542191913344,0.24029106215286866,-0.10346401157212637,0.10724702745772641,0.34173319150035497,0.17069362790268316,0.014237415318365754,0.1863620241606616
1203,FLN,First Trust Latin America AlphaDEX Fund,137054047.26,,,Micro Cap,0.21295091199959554,22.7701,,,,,,,,,,
1204,LMBS,First Trust Low Duration Opportunities ETF,4020930103.9,,,Mid Cap,0.011124740818434313,52.0455,,,,,,,,,,
1205,LDSF,First Trust Low Duration Strategic Focus ETF,109074041.16,,,Micro Cap,0.02000482002059626,20.5927,,,,,,,,,,
1206,FMB,First Trust Managed Municipal ETF,1307064872.1944,,,Small Cap,0.020611342611129863,56.36,,,,,,,,,,
1207,FMK,First Trust Mega Cap AlphaDEX Fund,25449723.3066,,,Micro Cap,0.12162759065106567,38.7828,,,,,,,,,,
1208,FNX,First Trust Mid Cap Core AlphaDEX Fund,905034147.16,,,Small Cap,0.14769433822066683,71.225,0.26967863720344365,-0.11226641931867243,0.17662415193220893,0.18682430137844097,-0.0811156310488671,0.05512662773270338,0.37888728006222316,0.14043660513251877,0.008448131560474748,0.26620981600572646
1209,FNY,First Trust Mid Cap Growth AlphaDEX Fund,326511998.943,,,Small Cap,0.15169579241043935,48.33,,,,,,,,,,
1210,RNMC,First Trust Mid Cap US Equity Select ETF,15568002.9014,,,Micro Cap,0.13275657491036003,23.41,,,,,,,,,,
1211,FNK,First Trust Mid Cap Value AlphaDEX Fund,57839432.2992,,,Micro Cap,0.17611522536566313,34.75,,,,,,,,,,
1212,FAD,First Trust Multi Cap Growth AlphaDEX Fund,188634660.54,,,Micro Cap,0.13518684834932418,78.55,0.2666454946668073,-0.06452313454246927,0.2574924098160787,0.059286194064483766,0.022130021323106375,0.08663936822164287,0.3843914791369565,0.1022123927409031,-0.007830994970375427,0.251395361345949
1213,FAB,First Trust Multi Cap Value AlphaDEX Fund,87472616.63,,,Micro Cap,0.15957117870436927,55.91,0.23727620215132084,-0.1461718921409414,0.14616251946208547,0.2545796069667854,-0.12473405923492575,0.07756865240589361,0.37304940045382806,0.16759513660234027,0.004227527836592415,0.22367612881498267
1214,MDIV,First Trust Multi-Asset Diversified Income Index Fund,768550038.0,,,Small Cap,0.07045504629388166,18.3601,,,,,,,,,,
1215,MCEF,First Trust Municipal CEF Income Opportunity ETF,9897539.59,,,Micro Cap,0.04362561374814966,19.89,,,,,,,,,,
